I,Window Size,Processing Time (s),Events/s,CPU (%),Memory (MB), Total Events,Cumulative Total Events
134,11,0.009487152099609375,10540.570969039003,8.05,215.625,,1463,1474
135,11,1.3707149028778076,72.9546310396499,0.4,219.765625,,1474,1485
136,11,0.015770912170410156,6340.787325391546,9.675,219.765625,,1485,1496
137,11,0.012627840042114258,7919.010667421882,9.1125,219.765625,,1496,1507
138,11,0.0110931396484375,9014.580467675378,8.675,219.765625,,1507,1518
139,11,0.010180234909057617,9822.956041125084,8.3625,219.765625,,1518,1529
140,11,0.009330034255981445,10718.074259576317,8.0125,219.765625,,1529,1540
141,11,0.008795976638793945,11368.834196188978,7.7625,219.765625,,1540,1551
142,11,0.008659839630126953,11547.557953857166,7.7,219.765625,,1551,1562
143,11,0.00937199592590332,10670.085731003079,7.9875,219.765625,,1562,1573
144,11,0.009521007537841797,10503.090098662793,8.1125,219.765625,,1573,1584
145,11,0.01001596450805664,9984.060937871935,8.275,219.765625,,1584,1595
146,11,0.008547067642211914,11699.919105135428,7.6375,219.765625,,1595,1606
147,11,0.008660078048706055,11547.240040745533,7.675,219.765625,,1606,1617
148,11,0.01041102409362793,9605.203013717453,8.525,219.765625,,1617,1628
149,11,0.008630037307739258,11587.435422825096,7.6125,219.765625,,1628,1639
150,11,0.008445978164672852,11839.95483415667,7.6,219.765625,,1639,1650
151,11,0.008893966674804688,11243.577096289942,7.7625,219.765625,,1650,1661
152,11,0.00851893424987793,11738.55755506423,7.6375,219.765625,,1661,1672
153,11,0.009390830993652344,10648.684878643242,8.0125,219.765625,,1672,1683
154,11,0.009536027908325195,10486.546490986824,8.0875,219.765625,,1683,1694
155,11,0.010000228881835938,9999.771123402632,8.2625,219.765625,,1694,1705
156,11,0.009354114532470703,10690.48274455829,8.0,219.765625,,1705,1716
157,11,0.009794950485229492,10209.342063627291,8.175,219.765625,,1716,1727
158,11,0.009923934936523438,10076.648087641744,8.2375,219.765625,,1727,1738
159,11,0.008738040924072266,11444.212824010914,7.775,219.765625,,1738,1749
160,11,0.009771108627319336,10234.25322694776,8.1625,219.765625,,1749,1760
161,11,0.008735179901123047,11447.961133249632,7.725,219.765625,,1760,1771
162,11,1.3702361583709717,72.9801205354898,0.35,219.90625,,1771,1782
163,11,0.015642166137695312,6392.976466284599,9.625,219.90625,,1782,1793
164,11,0.0126190185546875,7924.546553808948,9.0125,219.90625,,1793,1804
165,11,0.011127710342407227,8986.574679150686,8.6,219.90625,,1804,1815
