I,Window Size,Processing Time (s),Events/s,CPU (%),Memory (MB), Total Events,Cumulative Total Events
200,100,0.008033037185668945,12448.591695604428,7.3,217.171875,,19900,20000
201,100,0.010621070861816406,9415.246475711592,7.575,217.171875,,20000,20100
202,100,0.009949922561645508,10050.329475475044,8.3125,217.515625,,20100,20200
203,100,0.008711099624633789,11479.606973752634,7.7125,217.515625,,20200,20300
204,100,0.008049249649047852,12423.518260715025,7.375,217.515625,,20300,20400
205,100,0.008434295654296875,11856.35459068295,7.6,217.515625,,20400,20500
206,100,0.008173227310180664,12235.068988652607,7.4125,217.515625,,20500,20600
207,100,0.008209943771362305,12180.351386670538,7.4625,217.515625,,20600,20700
208,100,0.008357763290405273,11964.923691342177,7.4625,217.515625,,20700,20800
209,100,0.008199930191040039,12195.225772686303,7.475,217.515625,,20800,20900
210,100,0.008422136306762695,11873.472045293702,7.55,217.515625,,20900,21000
211,100,0.008059024810791016,12408.4492041891,7.3875,217.515625,,21000,21100
212,100,0.008131742477416992,12297.487319318616,7.4125,217.515625,,21100,21200
213,100,0.00818324089050293,12220.097310841127,7.5,217.515625,,21200,21300
214,100,0.007983922958374023,12525.170961865799,7.3875,217.515625,,21300,21400
215,100,0.0080718994140625,12388.657844990548,7.325,217.515625,,21400,21500
216,100,1.3849947452545166,72.20244000393177,0.2875,220.40625,,21500,21600
217,100,0.012922286987304688,7738.568265682657,9.4125,220.40625,,21600,21700
218,100,0.01059579849243164,9437.703073669052,8.5125,220.40625,,21700,21800
219,100,0.00976419448852539,10241.500219758755,8.225,220.40625,,21800,21900
220,100,0.009540796279907227,10481.305445185795,8.0,220.4375,,21900,22000
221,100,0.00884389877319336,11307.230279829622,7.8,220.4375,,22000,22100
222,100,0.008601188659667969,11626.30003326311,7.6125,220.4375,,22100,22200
223,100,0.008455753326416016,11826.267411041561,7.5875,220.4375,,22200,22300
224,100,0.008608818054199219,11615.996455079206,7.6375,220.4375,,22300,22400
225,100,0.008124113082885742,12309.035950110052,7.35,220.4375,,22400,22500
226,100,0.00888514518737793,11254.74011860359,7.8375,220.4375,,22500,22600
227,100,0.008189201354980469,12211.202981250728,7.425,220.4375,,22600,22700
228,100,0.008329153060913086,12006.022613424931,7.5125,220.4375,,22700,22800
229,100,0.01001596450805664,9984.060937871935,8.3375,220.453125,,22800,22900
230,100,0.008180856704711914,12223.658671640485,7.425,220.453125,,22900,23000
231,100,0.008201837539672852,12192.389756111741,7.4375,220.453125,,23000,23100
232,100,0.00846409797668457,11814.608039210163,7.6,220.453125,,23100,23200
233,100,0.008807897567749023,11353.447202447012,7.7875,220.453125,,23200,23300
234,100,0.00851893424987793,11738.55755506423,7.6,220.453125,,23300,23400
235,100,0.008188009262084961,12212.980811227906,7.3875,220.453125,,23400,23500
236,100,0.008094072341918945,12354.720315767769,7.4375,220.453125,,23500,23600
237,100,0.008484840393066406,11785.72552545802,7.6,220.453125,,23600,23700
238,100,0.008213043212890625,12175.754760798885,7.3875,220.453125,,23700,23800
239,100,0.008074045181274414,12385.36542152665,7.4,220.453125,,23800,23900
240,100,0.00828695297241211,12067.161516773116,7.525,220.453125,,23900,24000
241,100,0.008121728897094727,12312.64934683693,7.4,220.453125,,24000,24100
242,100,1.3849258422851562,72.20603222696599,0.225,220.484375,,24100,24200
243,100,0.01636505126953125,6110.582750582751,9.8125,220.484375,,24200,24300
244,100,0.012555837631225586,7964.42283956478,9.0625,220.484375,,24300,24400
245,100,0.01079106330871582,9266.927376770287,8.575,220.484375,,24400,24500
246,100,0.00999307632446289,10006.928472586726,8.3125,220.484375,,24500,24600
247,100,0.009444952011108398,10587.666288022214,8.0875,220.484375,,24600,24700
248,100,0.008913278579711914,11219.216263207169,7.85,220.484375,,24700,24800
249,100,0.008560895919799805,11681.020413846882,7.6625,220.484375,,24800,24900
250,100,0.008561372756958008,11680.369823721072,7.6625,220.484375,,24900,25000
251,100,0.008388042449951172,11921.73270422375,7.55,220.484375,,25000,25100
252,100,0.008284807205200195,12070.28691473136,7.6125,220.484375,,25100,25200
253,100,0.008192062377929688,12206.938300349244,7.475,220.484375,,25200,25300
254,100,0.00887298583984375,11270.163370593293,7.7625,220.484375,,25300,25400
255,100,0.008091926574707031,12357.996464348851,7.4125,220.484375,,25400,25500
256,100,0.009783029556274414,10221.782467769845,8.275,220.484375,,25500,25600
257,100,0.007990121841430664,12515.453704532569,7.325,220.484375,,25600,25700
258,100,0.009049177169799805,11050.72849426953,7.8625,220.484375,,25700,25800
259,100,0.009541034698486328,10481.043530411314,8.1125,220.484375,,25800,25900
260,100,0.008444786071777344,11841.626199887069,7.625,220.484375,,25900,26000
261,100,0.008231878280639648,12147.89584962493,7.5125,220.484375,,26000,26100
262,100,0.00826406478881836,12100.582770757603,7.5,220.484375,,26100,26200
263,100,0.008363008499145508,11957.419391624142,7.55,220.484375,,26200,26300
264,100,0.008150100708007812,12269.787034870114,7.4375,220.484375,,26300,26400
265,100,0.00804901123046875,12423.88625592417,7.4,220.484375,,26400,26500
266,100,0.008304119110107422,12042.216480045938,7.5375,220.484375,,26500,26600
267,100,0.008183002471923828,12220.453353534176,7.45,220.484375,,26600,26700
268,100,0.008123159408569336,12310.481054269027,7.4125,220.484375,,26700,26800
269,100,2.1214277744293213,47.13806484734117,11.4125,274.96875,,26800,26900
270,100,1.9495749473571777,51.29323196092507,12.4625,275.125,,26900,27000
271,100,1.5908119678497314,62.860980443319136,12.4625,273.203125,,27000,27100
272,100,1.3464288711547852,74.27054049593684,12.4625,273.28125,,27100,27200
273,100,0.9934849739074707,100.65577500049196,12.45,273.296875,,27200,27300
274,100,0.6692421436309814,149.42274773290393,12.425,270.296875,,27300,27400
275,100,0.428225040435791,233.52207497775743,12.4,269.296875,,27400,27500
276,100,0.009827136993408203,10175.903731379494,8.0875,269.296875,,27500,27600
277,100,0.25382208824157715,393.9767444700251,12.35,268.296875,,27600,27700
278,100,1.1431500911712646,87.47757689241017,12.45,275.921875,,27700,27800
279,100,2.154322862625122,46.418297709632206,12.4625,275.9375,,27800,27900
280,100,1.787585735321045,55.94137278234675,12.4625,275.9375,,27900,28000
281,100,1.416778326034546,70.58267208243674,12.4625,275.9375,,28000,28100
282,100,1.1553471088409424,86.5540747319835,12.45,275.9375,,28100,28200
283,100,0.9446501731872559,105.85929356536224,12.4625,272.953125,,28200,28300
284,100,0.4591059684753418,217.81463728753707,12.4125,272.59375,,28300,28400
285,100,0.29758691787719727,336.03627710968857,12.35,271.59375,,28400,28500
286,100,0.07855725288391113,1272.9569368696755,12.075,270.59375,,28500,28600
287,100,0.009169816970825195,10905.343074803048,8.0,270.59375,,28600,28700
288,100,0.009302139282226562,10750.215296288701,7.975,270.59375,,28700,28800
289,100,0.008233308792114258,12145.785190976747,7.475,270.59375,,28800,28900
290,100,0.008561134338378906,11680.695109724853,7.7,270.59375,,28900,29000
291,100,0.008588075637817383,11644.052080730686,7.65,270.59375,,29000,29100
292,100,0.009835004806518555,10167.763205740466,8.225,270.59375,,29100,29200
293,100,0.010833978652954102,9230.219405382804,8.3125,270.59375,,29200,29300
294,100,0.009723186492919922,10284.694227845619,7.85,270.59375,,29300,29400
295,100,0.008426904678344727,11866.753430471072,7.55,270.59375,,29400,29500
296,100,0.010987043380737305,9101.629668207364,8.6875,269.59375,,29500,29600
297,100,0.009084939956665039,11007.227397979268,7.8625,269.59375,,29600,29700
298,100,0.008922100067138672,11208.123563679119,7.825,269.59375,,29700,29800
299,100,0.008477926254272461,11795.337326696475,7.625,269.59375,,29800,29900
300,100,0.008258819580078125,12108.267898383372,7.5,269.59375,,29900,30000
301,100,0.010185956954956055,9817.437914004166,6.9625,269.59375,,30000,30100
302,100,0.008043050765991211,12433.093226619238,7.375,269.59375,,30100,30200
303,100,0.008250951766967773,12119.813910480538,7.4875,269.59375,,30200,30300
304,100,0.00831294059753418,12029.437577078614,7.5,269.59375,,30300,30400
305,100,0.008077144622802734,12380.612787059448,7.375,269.59375,,30400,30500
306,100,0.008150100708007812,12269.787034870114,7.4,269.59375,,30500,30600
307,100,0.00814509391784668,12277.329274361151,7.3875,269.59375,,30600,30700
308,100,0.008813142776489258,11346.690112268361,7.775,269.59375,,30700,30800
309,100,0.008243799209594727,12130.329409723226,7.4875,269.59375,,30800,30900
310,100,1.360605001449585,73.49671645588563,0.3125,269.59375,,30900,31000
311,100,0.013312101364135742,7511.962030984149,9.2625,269.59375,,31000,31100
312,100,0.011332988739013672,8823.797702697017,8.7375,269.59375,,31100,31200
313,100,0.010218143463134766,9786.513603061272,8.3125,269.59375,,31200,31300
314,100,0.009659290313720703,10352.727452238732,8.1375,269.59375,,31300,31400
315,100,0.00925898551940918,10800.319299600875,7.95,269.59375,,31400,31500
316,100,0.008774995803833008,11396.016845537291,7.7375,269.59375,,31500,31600
317,100,0.008588075637817383,11644.052080730686,7.6125,269.59375,,31600,31700
318,100,0.008578062057495117,11657.644737207816,7.65,269.59375,,31700,31800
319,100,0.008786916732788086,11380.556233889567,7.85,269.59375,,31800,31900
320,100,0.008260250091552734,12106.170986549674,7.4875,269.59375,,31900,32000
321,100,0.00811314582824707,12325.675159422844,7.3625,269.59375,,32000,32100
322,100,0.008220195770263672,12165.160392134114,7.475,269.59375,,32100,32200
323,100,0.010024785995483398,9975.275287178634,8.375,269.59375,,32200,32300
324,100,0.008502960205078125,11760.61013907582,7.5125,269.59375,,32300,32400
325,100,0.008035898208618164,12444.159620234386,7.35,269.59375,,32400,32500
326,100,0.008156061172485352,12260.820251980473,7.475,269.59375,,32500,32600
327,100,0.008202075958251953,12192.035346782164,7.4625,269.59375,,32600,32700
328,100,0.008147001266479492,12274.454947177432,7.425,269.59375,,32700,32800
329,100,0.00841975212097168,11876.834206427864,7.5625,269.59375,,32800,32900
330,100,0.008348941802978516,11977.565823290879,7.5625,269.59375,,32900,33000
331,100,0.008275985717773438,12083.152800184374,7.525,269.59375,,33000,33100
332,100,0.008582830429077148,11651.168088002445,7.65,269.59375,,33100,33200
333,100,0.00817418098449707,12233.641534198629,7.4625,269.59375,,33200,33300
334,100,0.008297920227050781,12051.21250430985,7.5125,269.59375,,33300,33400
335,100,0.008193016052246094,12205.517401932255,7.5,269.59375,,33400,33500
336,100,0.008967876434326172,11150.911894507364,7.8,269.59375,,33500,33600
337,100,1.3887159824371338,72.00896458648407,0.3375,270.609375,,33600,33700
338,100,0.01300811767578125,7687.5073313783,9.1,270.609375,,33700,33800
339,100,0.011281013488769531,8864.451771071097,8.7625,270.609375,,33800,33900
340,100,0.010139226913452148,9862.684882545207,8.3,270.609375,,33900,34000
341,100,0.009437799453735352,10595.69028672477,8.1,270.609375,,34000,34100
342,100,0.009076118469238281,11017.925816959127,7.925,270.609375,,34100,34200
343,100,0.008817911148071289,11340.55427876166,7.7375,270.609375,,34200,34300
344,100,0.008509159088134766,11752.042588960494,7.625,270.609375,,34300,34400
345,100,0.008793830871582031,11371.608285435419,7.75,270.609375,,34400,34500
346,100,0.008390188217163086,11918.683754369014,7.575,270.609375,,34500,34600
347,100,0.008751869201660156,11426.130543750682,7.8875,270.609375,,34600,34700
348,100,0.00818777084350586,12213.336439345409,7.4875,270.609375,,34700,34800
349,100,0.008240699768066406,12134.891794931142,7.5,270.609375,,34800,34900
350,100,0.010448217391967773,9571.010656504575,8.5125,270.609375,,34900,35000
351,100,0.008313894271850586,12028.057698374007,7.5375,270.609375,,35000,35100
352,100,0.008104085922241211,12339.454561501574,7.375,270.609375,,35100,35200
353,100,0.008572816848754883,11664.777372973274,7.6375,270.609375,,35200,35300
354,100,0.008079767227172852,12376.594175101065,7.4,270.609375,,35300,35400
355,100,0.008049964904785156,12422.414405876081,7.375,270.609375,,35400,35500
356,100,0.008208990097045898,12181.76643141355,7.475,270.609375,,35500,35600
357,100,0.008352041244506836,11973.1209500157,7.5375,270.609375,,35600,35700
358,100,0.008585214614868164,11647.932461329112,7.8375,270.609375,,35700,35800
359,100,0.008121013641357422,12313.733779578415,7.425,270.609375,,35800,35900
360,100,0.008132696151733398,12296.045263991087,7.425,270.609375,,35900,36000
361,100,0.008125782012939453,12306.507834047297,7.4375,270.609375,,36000,36100
362,100,0.008311748504638672,12031.16287074752,7.5375,270.609375,,36100,36200
363,100,1.3808791637420654,72.41763263992519,0.2125,270.609375,,36200,36300
364,100,0.019207000732421875,5206.43495531281,10.675,270.640625,,36300,36400
365,100,0.012993097305297852,7696.394296933776,9.15,270.640625,,36400,36500
366,100,0.011012792587280273,9080.348985733151,8.675,270.640625,,36500,36600
367,100,0.010067224502563477,9933.22439313203,8.275,270.640625,,36600,36700
368,100,0.009335756301879883,10711.50496718339,8.025,270.640625,,36700,36800
